  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.7467203e+000	  4.8134403e+000	  3.1076050e+000	  1.5154922e+000	  3.7101746e-002	 -1.4412887e+000	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.6989908e+000	  4.7179813e+000	  2.9700317e+000	  1.3386120e+000	 -1.7627776e-001	 -1.6911675e+000	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.6649055e+000	  4.6498108e+000	  2.8717861e+000	  1.2122965e+000	 -3.2865810e-001	 -1.8696127e+000	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.6446509e+000	  4.6093016e+000	  2.8134050e+000	  1.1372349e+000	 -4.1920877e-001	 -1.9756525e+000	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.6302404e+000	  4.5804806e+000	  2.7718692e+000	  1.0838319e+000	 -4.8363125e-001	 -2.0510945e+000	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.6335335e+000	  4.5870667e+000	  2.7813606e+000	  1.0960351e+000	 -4.6890986e-001	 -2.0338550e+000	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.6534014e+000	  4.6268024e+000	  2.8386269e+000	  1.1696631e+000	 -3.8008904e-001	 -1.9298412e+000	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.6889768e+000	  4.6979532e+000	  2.9411676e+000	  1.3015010e+000	 -2.2104633e-001	 -1.7435937e+000	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.7207284e+000	  4.7614565e+000	  3.0326872e+000	  1.4191691e+000	 -7.9097629e-002	 -1.5773643e+000	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.7660770e+000	  4.8521538e+000	  3.1633980e+000	  1.5872260e+000	  1.2363780e-001	 -1.3399504e+000	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.8309426e+000	  4.9818850e+000	  3.3503633e+000	  1.8276099e+000	  4.1362464e-001	 -1.0003606e+000	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.8919840e+000	  5.1039677e+000	  3.5263062e+000	  2.0538223e+000	  6.8651581e-001	 -6.8079066e-001	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.9376316e+000	  5.1952629e+000	  3.6578789e+000	  2.2229872e+000	  8.9058781e-001	 -4.4181156e-001	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.9789286e+000	  5.2778568e+000	  3.7769113e+000	  2.3760288e+000	  1.0752094e+000	 -2.2561002e-001	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  7.0200181e+000	  5.3600359e+000	  3.8953457e+000	  2.5283017e+000	  1.2589036e+000	 -1.0494471e-002	
  2.9450510e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  7.0580630e+000	  5.4361258e+000	  4.0050044e+000	  2.6692915e+000	  1.4289865e+000	  1.8868160e-001	
