  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.7527227e+000	  4.8254452e+000	  3.1249061e+000	  1.5377363e+000	  6.3935876e-002	 -1.4098645e+000	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.7093654e+000	  4.7387304e+000	  2.9999349e+000	  1.3770592e+000	 -1.2989676e-001	 -1.6368527e+000	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.6684961e+000	  4.6569920e+000	  2.8821354e+000	  1.2256026e+000	 -3.1260622e-001	 -1.8508151e+000	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.6442361e+000	  4.6084719e+000	  2.8122091e+000	  1.1356975e+000	 -4.2106330e-001	 -1.9778241e+000	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.6423244e+000	  4.6046486e+000	  2.8066990e+000	  1.1286129e+000	 -4.2961001e-001	 -1.9878329e+000	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.6396909e+000	  4.5993814e+000	  2.7991083e+000	  1.1188533e+000	 -4.4138324e-001	 -2.0016198e+000	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.6593823e+000	  4.6387644e+000	  2.8558660e+000	  1.1918277e+000	 -3.5335076e-001	 -1.8985292e+000	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.6872578e+000	  4.6945152e+000	  2.9362130e+000	  1.2951310e+000	 -2.2873080e-001	 -1.7525926e+000	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.7242489e+000	  4.7684975e+000	  3.0428348e+000	  1.4322162e+000	 -6.3358188e-002	 -1.5589325e+000	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.7765818e+000	  4.8731632e+000	  3.1936760e+000	  1.6261548e+000	  1.7059946e-001	 -1.2849559e+000	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.8322563e+000	  4.9845123e+000	  3.3541501e+000	  1.8324786e+000	  4.1949809e-001	 -9.9348247e-001	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.8884501e+000	  5.0969000e+000	  3.5161204e+000	  2.0407262e+000	  6.7071736e-001	 -6.9929147e-001	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.9458175e+000	  5.2116346e+000	  3.6814733e+000	  2.2533226e+000	  9.2718279e-001	 -3.9895701e-001	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  6.9879842e+000	  5.2959681e+000	  3.8030128e+000	  2.4095879e+000	  1.1156933e+000	 -1.7820120e-001	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  7.0255299e+000	  5.3710594e+000	  3.9112327e+000	  2.5487280e+000	  1.2835449e+000	  1.8361807e-002	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  7.0559349e+000	  5.4318695e+000	  3.9988706e+000	  2.6614051e+000	  1.4194728e+000	  1.7754054e-001	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  7.0654750e+000	  5.4509497e+000	  4.0263686e+000	  2.6967597e+000	  1.4621228e+000	  2.2748590e-001	
  3.1700003e+001	  2.7180002e+001	  2.3240002e+001	  1.9950001e+001	  1.7040001e+001	  1.4580000e+001	  1.2350000e+001	  1.0460000e+001	  8.6800003e+000	  7.0671072e+000	  5.4542141e+000	  4.0310726e+000	  2.7028074e+000	  1.4694184e+000	  2.3602939e-001	
